Date,Open,High,Low,Close,Volume,Adj Close
2008-12-01,41.09,41.639999,33.080002,34.25,18268500,34.25
2008-11-24,41.57,44.779999,40.650002,42.09,12318000,42.09
2008-11-17,46.549999,48.18,39.16,41.00,11336500,41.00
2008-11-10,52.93,53.299999,45.240002,46.18,12305700,46.18
2008-11-03,53.799999,58.779999,49.310001,50.040001,11973400,50.040001
2008-10-27,51.439999,56.709999,50.439999,55.59,10031800,55.59
2008-10-20,60.380001,62.50,51.310001,53.00,9609000,53.00
2008-10-13,67.199997,68.839996,56.48,59.369999,10433600,59.369999
2008-10-06,73.290001,74.150002,63.32,66.50,12485200,66.50
2008-09-29,81.739998,82.169998,74.279999,75.25,10418800,75.25
2008-09-22,85.019997,89.160004,83.910004,86.209999,11967000,86.209999
2008-09-15,77.209999,83.25,72.949997,82.629997,17785700,82.629997
2008-09-08,87.370003,87.720001,80.709999,81.489998,16262300,81.489998
2008-09-02,86.879997,89.300003,84.970001,86.059998,15728600,86.059998
2008-08-25,92.660004,97.089996,91.82,92.870003,11600300,92.870003
2008-08-18,92.639999,98.540001,89.830002,92.540001,14632800,92.540001
2008-08-11,93.550003,94.769997,90.040001,91.800003,13386500,91.800003
2008-08-04,100.150002,101.599998,92.519997,92.68,13178200,92.68
2008-07-28,99.800003,103.639999,97.029999,101.040001,14174600,101.040001
2008-07-21,105.099998,106.980003,98.760002,99.269997,13475600,99.269997
2008-07-14,117.50,118.50,103.910004,104.440002,18447400,104.440002
2008-07-07,114.290001,119.169998,109.459999,117.389999,15264200,117.389999
2008-06-30,115.160004,117.459999,112.650002,116.82,13135700,116.82
2008-06-23,109.459999,115.769997,106.830002,113.75,13014000,113.75
2008-06-16,112.75,112.75,106.900002,109.139999,14163200,109.139999
2008-06-09,110.019997,112.300003,106.239998,109.199997,15089400,109.199997
2008-06-02,101.940002,113.00,98.620003,112.169998,15065400,112.169998
2008-05-27,105.330002,107.800003,101.269997,103.059998,14232400,103.059998
2008-05-19,102.449997,108.360001,101.260002,106.949997,13780400,106.949997
2008-05-12,100.82,102.980003,97.690002,102.269997,13009300,102.269997
2008-05-05,95.230003,102.120003,95.110001,102.120003,10091100,102.120003
2008-04-28,95.870003,96.239998,88.889999,93.400002,7338500,93.400002
2008-04-21,93.470001,96.279999,92.059998,95.660004,8086200,95.660004
2008-04-14,88.849998,93.839996,88.449997,93.790001,6252400,93.790001
2008-04-07,86.489998,89.699997,86.199997,88.480003,5250400,88.480003
2008-03-31,84.720001,85.50,79.769997,84.879997,5838000,84.879997
2008-03-24,80.959999,86.639999,79.400002,84.370003,4955600,84.370003
2008-03-17,83.919998,87.040001,79.589996,81.300003,10751700,81.300003
2008-03-10,83.07,87.790001,82.529999,86.510002,8290900,86.510002
2008-03-03,81.480003,84.529999,78.50,83.730003,5977900,83.730003
2008-02-25,78.360001,81.709999,77.580002,80.419998,3394800,80.419998
2008-02-19,77.959999,79.889999,76.860001,78.599998,4706400,78.599998
2008-02-11,72.669998,76.599998,72.099998,75.93,3155200,75.93
2008-02-04,70.650002,72.900002,68.57,72.900002,4547200,72.900002
2008-01-28,71.129997,73.43,70.169998,70.470001,2703000,70.470001
2008-01-22,69.449997,72.459999,68.629997,71.910004,4998700,71.910004
2008-01-14,74.07,74.470001,70.489998,71.540001,3528400,71.540001
2008-01-07,77.07,77.269997,72.75,73.089996,3902900,73.089996
2007-12-31,76.209999,79.089996,74.809998,77.309998,4031500,77.309998
2007-12-24,73.43,77.32,73.040001,75.889999,1896300,75.889999
2007-12-17,71.610001,74.040001,70.389999,73.800003,2215800,73.800003
2007-12-10,70.110001,74.690002,68.650002,72.260002,3733800,72.260002
2007-12-03,69.160004,71.290001,68.300003,69.43,4107000,69.43
2007-11-26,76.410004,77.239998,69.580002,69.910004,4337000,69.910004
2007-11-19,74.25,77.589996,73.220001,76.760002,2589300,76.760002
2007-11-12,73.059998,74.129997,70.029999,73.900002,3622400,73.900002
2007-11-05,73.290001,76.32,72.949997,74.769997,3466000,74.769997
2007-10-29,71.57,74.419998,69.540001,74.349998,4318300,74.349998
2007-10-22,66.660004,71.269997,65.720001,71.169998,3185400,71.169998
2007-10-15,65.00,68.400002,64.769997,67.139999,4017200,67.139999
2007-10-08,61.419998,64.239998,60.189999,64.00,1912500,64.00
